Price,Close,High,Low,Open,Volume
2007-10-30,34.650001525878906,34.650001525878906,34.650001525878906,34.650001525878906,0
2007-10-31,37.459999084472656,37.459999084472656,37.459999084472656,37.459999084472656,0
2007-11-01,39.709999084472656,39.709999084472656,39.709999084472656,39.709999084472656,0
2007-11-02,39.9900016784668,39.9900016784668,39.9900016784668,39.9900016784668,0
2007-11-05,40.13999938964844,40.13999938964844,40.13999938964844,40.13999938964844,0
2007-11-06,41.20000076293945,41.20000076293945,41.20000076293945,41.20000076293945,0
2007-11-07,41.369998931884766,41.369998931884766,41.369998931884766,41.369998931884766,0
2007-11-08,40.84000015258789,40.84000015258789,40.84000015258789,40.84000015258789,0
2007-11-09,37.060001373291016,37.060001373291016,37.060001373291016,37.060001373291016,0
2007-11-12,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,0
2007-11-13,38.689998626708984,38.689998626708984,38.689998626708984,38.689998626708984,0
2007-11-14,35.79999923706055,35.79999923706055,35.79999923706055,35.79999923706055,0
2007-11-15,34.560001373291016,34.560001373291016,34.560001373291016,34.560001373291016,0
2007-11-16,32.720001220703125,32.720001220703125,32.720001220703125,32.720001220703125,0
2007-11-19,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0
2007-11-20,33.939998626708984,33.939998626708984,33.939998626708984,33.939998626708984,0
2007-11-21,34.380001068115234,34.380001068115234,34.380001068115234,34.380001068115234,0
2007-11-23,36.08000183105469,36.08000183105469,36.08000183105469,36.08000183105469,0
2007-11-26,35.95000076293945,35.95000076293945,35.95000076293945,35.95000076293945,0
2007-11-27,34.34000015258789,34.34000015258789,34.34000015258789,34.34000015258789,0
2007-11-28,34.939998626708984,34.939998626708984,34.939998626708984,34.939998626708984,0
2007-11-29,36.470001220703125,36.470001220703125,36.470001220703125,36.470001220703125,0
2007-11-30,37.2599983215332,37.2599983215332,37.2599983215332,37.2599983215332,0
2007-12-03,38.5099983215332,38.5099983215332,38.5099983215332,38.5099983215332,0
2007-12-04,37.36000061035156,37.36000061035156,37.36000061035156,37.36000061035156,0
2007-12-05,36.0,36.0,36.0,36.0,0
2007-12-06,34.41999816894531,34.41999816894531,34.41999816894531,34.41999816894531,0
2007-12-07,35.0099983215332,35.0099983215332,35.0099983215332,35.0099983215332,0
2007-12-10,35.939998626708984,35.939998626708984,35.939998626708984,35.939998626708984,0
2007-12-11,35.220001220703125,35.220001220703125,35.220001220703125,35.220001220703125,0
2007-12-12,34.58000183105469,34.58000183105469,34.58000183105469,34.58000183105469,0
2007-12-13,35.40999984741211,35.40999984741211,35.40999984741211,35.40999984741211,0
2007-12-14,34.439998626708984,34.439998626708984,34.439998626708984,34.439998626708984,0
2007-12-17,33.439998626708984,33.439998626708984,33.439998626708984,33.439998626708984,0
2007-12-18,31.790000915527344,31.790000915527344,31.790000915527344,31.790000915527344,0
2007-12-19,31.420000076293945,31.420000076293945,31.420000076293945,31.420000076293945,0
2007-12-20,29.170000076293945,29.170000076293945,29.170000076293945,29.170000076293945,0
2007-12-21,26.90999984741211,26.90999984741211,26.90999984741211,26.90999984741211,0
2007-12-24,27.479999542236328,27.479999542236328,27.479999542236328,27.479999542236328,0
2007-12-26,27.459999084472656,27.459999084472656,27.459999084472656,27.459999084472656,0
2007-12-27,32.06999969482422,32.06999969482422,32.06999969482422,32.06999969482422,0
2007-12-28,33.47999954223633,33.47999954223633,33.47999954223633,33.47999954223633,0
2007-12-31,36.349998474121094,36.349998474121094,36.349998474121094,36.349998474121094,0
2008-01-02,37.22999954223633,37.22999954223633,37.22999954223633,37.22999954223633,0
2008-01-03,36.470001220703125,36.470001220703125,36.470001220703125,36.470001220703125,0
2008-01-04,34.5,34.5,34.5,34.5,0
2008-01-07,35.18000030517578,35.18000030517578,35.18000030517578,35.18000030517578,0
2008-01-08,34.61000061035156,34.61000061035156,34.61000061035156,34.61000061035156,0
2008-01-09,33.93000030517578,33.93000030517578,33.93000030517578,33.93000030517578,0
2008-01-10,33.47999954223633,33.47999954223633,33.47999954223633,33.47999954223633,0
2008-01-11,32.119998931884766,32.119998931884766,32.119998931884766,32.119998931884766,0
2008-01-14,32.72999954223633,32.72999954223633,32.72999954223633,32.72999954223633,0
2008-01-15,33.599998474121094,33.599998474121094,33.599998474121094,33.599998474121094,0
2008-01-16,33.560001373291016,33.560001373291016,33.560001373291016,33.560001373291016,0
2008-01-17,32.119998931884766,32.119998931884766,32.119998931884766,32.119998931884766,0
2008-01-18,31.459999084472656,31.459999084472656,31.459999084472656,31.459999084472656,0
2008-01-22,37.13999938964844,37.13999938964844,37.13999938964844,37.13999938964844,0
2008-01-23,32.959999084472656,32.959999084472656,32.959999084472656,32.959999084472656,0
2008-01-24,32.959999084472656,32.959999084472656,32.959999084472656,32.959999084472656,0
2008-01-25,31.959999084472656,31.959999084472656,31.959999084472656,31.959999084472656,0
2008-01-28,33.18000030517578,33.18000030517578,33.18000030517578,33.18000030517578,0
2008-01-29,32.04999923706055,32.04999923706055,32.04999923706055,32.04999923706055,0
2008-01-30,30.639999389648438,30.639999389648438,30.639999389648438,30.639999389648438,0
2008-01-31,30.239999771118164,30.239999771118164,30.239999771118164,30.239999771118164,0
2008-02-01,29.770000457763672,29.770000457763672,29.770000457763672,29.770000457763672,0
2008-02-04,30.59000015258789,30.59000015258789,30.59000015258789,30.59000015258789,0
2008-02-05,31.59000015258789,31.59000015258789,31.59000015258789,31.59000015258789,0
2008-02-06,31.739999771118164,31.739999771118164,31.739999771118164,31.739999771118164,0
2008-02-07,30.770000457763672,30.770000457763672,30.770000457763672,30.770000457763672,0
2008-02-08,31.309999465942383,31.309999465942383,31.309999465942383,31.309999465942383,0
2008-02-11,31.940000534057617,31.940000534057617,31.940000534057617,31.940000534057617,0
2008-02-12,32.65999984741211,32.65999984741211,32.65999984741211,32.65999984741211,0
2008-02-13,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0
2008-02-14,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,0
2008-02-15,30.170000076293945,30.170000076293945,30.170000076293945,30.170000076293945,0
2008-02-19,33.59000015258789,33.59000015258789,33.59000015258789,33.59000015258789,0
2008-02-20,36.25,36.25,36.25,36.25,0
2008-02-21,34.7400016784668,34.7400016784668,34.7400016784668,34.7400016784668,0
2008-02-22,34.470001220703125,34.470001220703125,34.470001220703125,34.470001220703125,0
2008-02-25,33.869998931884766,33.869998931884766,33.869998931884766,33.869998931884766,0
2008-02-26,33.88999938964844,33.88999938964844,33.88999938964844,33.88999938964844,0
2008-02-27,33.56999969482422,33.56999969482422,33.56999969482422,33.56999969482422,0
2008-02-28,35.349998474121094,35.349998474121094,35.349998474121094,35.349998474121094,0
2008-02-29,34.81999969482422,34.81999969482422,34.81999969482422,34.81999969482422,0
2008-03-03,36.45000076293945,36.45000076293945,36.45000076293945,36.45000076293945,0
2008-03-04,34.849998474121094,34.849998474121094,34.849998474121094,34.849998474121094,0
2008-03-05,37.61000061035156,37.61000061035156,37.61000061035156,37.61000061035156,0
2008-03-06,38.27000045776367,38.27000045776367,38.27000045776367,38.27000045776367,0
2008-03-07,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,0
2008-03-10,39.709999084472656,39.709999084472656,39.709999084472656,39.709999084472656,0
2008-03-11,40.91999816894531,40.91999816894531,40.91999816894531,40.91999816894531,0
2008-03-12,41.70000076293945,41.70000076293945,41.70000076293945,41.70000076293945,0
2008-03-13,41.06999969482422,41.06999969482422,41.06999969482422,41.06999969482422,0
2008-03-14,41.119998931884766,41.119998931884766,41.119998931884766,41.119998931884766,0
2008-03-17,46.810001373291016,46.810001373291016,46.810001373291016,46.810001373291016,0
2008-03-18,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,0
2008-03-19,46.33000183105469,46.33000183105469,46.33000183105469,46.33000183105469,0
2008-03-20,43.7599983215332,43.7599983215332,43.7599983215332,43.7599983215332,0
2008-03-24,40.560001373291016,40.560001373291016,40.560001373291016,40.560001373291016,0
2008-03-25,39.849998474121094,39.849998474121094,39.849998474121094,39.849998474121094,0
2008-03-26,39.290000915527344,39.290000915527344,39.290000915527344,39.290000915527344,0
2008-03-27,39.880001068115234,39.880001068115234,39.880001068115234,39.880001068115234,0
2008-03-28,38.52000045776367,38.52000045776367,38.52000045776367,38.52000045776367,0
2008-03-31,39.31999969482422,39.31999969482422,39.31999969482422,39.31999969482422,0
2008-04-01,39.720001220703125,39.720001220703125,39.720001220703125,39.720001220703125,0
2008-04-02,39.959999084472656,39.959999084472656,39.959999084472656,39.959999084472656,0
2008-04-03,40.77000045776367,40.77000045776367,40.77000045776367,40.77000045776367,0
2008-04-04,39.619998931884766,39.619998931884766,39.619998931884766,39.619998931884766,0
2008-04-07,42.13999938964844,42.13999938964844,42.13999938964844,42.13999938964844,0
2008-04-08,41.279998779296875,41.279998779296875,41.279998779296875,41.279998779296875,0
2008-04-09,41.58000183105469,41.58000183105469,41.58000183105469,41.58000183105469,0
2008-04-10,41.61000061035156,41.61000061035156,41.61000061035156,41.61000061035156,0
2008-04-11,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,0
2008-04-14,39.70000076293945,39.70000076293945,39.70000076293945,39.70000076293945,0
2008-04-15,40.36000061035156,40.36000061035156,40.36000061035156,40.36000061035156,0
2008-04-16,40.5099983215332,40.5099983215332,40.5099983215332,40.5099983215332,0
2008-04-17,40.59000015258789,40.59000015258789,40.59000015258789,40.59000015258789,0
2008-04-18,39.939998626708984,39.939998626708984,39.939998626708984,39.939998626708984,0
2008-04-21,36.31999969482422,36.31999969482422,36.31999969482422,36.31999969482422,0
2008-04-22,39.790000915527344,39.790000915527344,39.790000915527344,39.790000915527344,0
2008-04-23,38.11000061035156,38.11000061035156,38.11000061035156,38.11000061035156,0
2008-04-24,37.65999984741211,37.65999984741211,37.65999984741211,37.65999984741211,0
2008-04-25,37.90999984741211,37.90999984741211,37.90999984741211,37.90999984741211,0
2008-04-28,39.52000045776367,39.52000045776367,39.52000045776367,39.52000045776367,0
2008-04-29,39.34000015258789,39.34000015258789,39.34000015258789,39.34000015258789,0
2008-04-30,38.52000045776367,38.52000045776367,38.52000045776367,38.52000045776367,0
2008-05-01,38.79999923706055,38.79999923706055,38.79999923706055,38.79999923706055,0
2008-05-02,38.810001373291016,38.810001373291016,38.810001373291016,38.810001373291016,0
2008-05-05,40.150001525878906,40.150001525878906,40.150001525878906,40.150001525878906,0
2008-05-06,38.790000915527344,38.790000915527344,38.790000915527344,38.790000915527344,0
2008-05-07,38.619998931884766,38.619998931884766,38.619998931884766,38.619998931884766,0
2008-05-08,38.06999969482422,38.06999969482422,38.06999969482422,38.06999969482422,0
2008-05-09,37.43000030517578,37.43000030517578,37.43000030517578,37.43000030517578,0
2008-05-12,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,0
2008-05-13,38.11000061035156,38.11000061035156,38.11000061035156,38.11000061035156,0
2008-05-14,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,0
2008-05-15,38.77000045776367,38.77000045776367,38.77000045776367,38.77000045776367,0
2008-05-16,38.16999816894531,38.16999816894531,38.16999816894531,38.16999816894531,0
2008-05-19,38.5099983215332,38.5099983215332,38.5099983215332,38.5099983215332,0
2008-05-20,37.459999084472656,37.459999084472656,37.459999084472656,37.459999084472656,0
2008-05-21,38.689998626708984,38.689998626708984,38.689998626708984,38.689998626708984,0
2008-05-22,40.11000061035156,40.11000061035156,40.11000061035156,40.11000061035156,0
2008-05-23,38.61000061035156,38.61000061035156,38.61000061035156,38.61000061035156,0
2008-05-27,40.7400016784668,40.7400016784668,40.7400016784668,40.7400016784668,0
2008-05-28,40.52000045776367,40.52000045776367,40.52000045776367,40.52000045776367,0
2008-05-29,41.380001068115234,41.380001068115234,41.380001068115234,41.380001068115234,0
2008-05-30,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,0
2008-06-02,43.099998474121094,43.099998474121094,43.099998474121094,43.099998474121094,0
2008-06-03,41.75,41.75,41.75,41.75,0
2008-06-04,40.77000045776367,40.77000045776367,40.77000045776367,40.77000045776367,0
2008-06-05,41.369998931884766,41.369998931884766,41.369998931884766,41.369998931884766,0
2008-06-06,52.029998779296875,52.029998779296875,52.029998779296875,52.029998779296875,0
2008-06-09,45.56999969482422,45.56999969482422,45.56999969482422,45.56999969482422,0
2008-06-10,48.130001068115234,48.130001068115234,48.130001068115234,48.130001068115234,0
2008-06-11,48.400001525878906,48.400001525878906,48.400001525878906,48.400001525878906,0
2008-06-12,50.16999816894531,50.16999816894531,50.16999816894531,50.16999816894531,0
2008-06-13,49.189998626708984,49.189998626708984,49.189998626708984,49.189998626708984,0
2008-06-16,50.45000076293945,50.45000076293945,50.45000076293945,50.45000076293945,0
2008-06-17,48.5099983215332,48.5099983215332,48.5099983215332,48.5099983215332,0
2008-06-18,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0
2008-06-19,46.619998931884766,46.619998931884766,46.619998931884766,46.619998931884766,0
2008-06-20,47.15999984741211,47.15999984741211,47.15999984741211,47.15999984741211,0
2008-06-23,44.290000915527344,44.290000915527344,44.290000915527344,44.290000915527344,0
2008-06-24,44.4900016784668,44.4900016784668,44.4900016784668,44.4900016784668,0
2008-06-25,43.970001220703125,43.970001220703125,43.970001220703125,43.970001220703125,0
2008-06-26,44.68000030517578,44.68000030517578,44.68000030517578,44.68000030517578,0
2008-06-27,43.83000183105469,43.83000183105469,43.83000183105469,43.83000183105469,0
2008-06-30,45.11000061035156,45.11000061035156,45.11000061035156,45.11000061035156,0
2008-07-01,46.45000076293945,46.45000076293945,46.45000076293945,46.45000076293945,0
2008-07-02,46.04999923706055,46.04999923706055,46.04999923706055,46.04999923706055,0
2008-07-03,44.38999938964844,44.38999938964844,44.38999938964844,44.38999938964844,0
2008-07-07,46.380001068115234,46.380001068115234,46.380001068115234,46.380001068115234,0
2008-07-08,48.40999984741211,48.40999984741211,48.40999984741211,48.40999984741211,0
2008-07-09,47.0099983215332,47.0099983215332,47.0099983215332,47.0099983215332,0
2008-07-10,46.90999984741211,46.90999984741211,46.90999984741211,46.90999984741211,0
2008-07-11,47.66999816894531,47.66999816894531,47.66999816894531,47.66999816894531,0
2008-07-14,47.2400016784668,47.2400016784668,47.2400016784668,47.2400016784668,0
2008-07-15,50.88999938964844,50.88999938964844,50.88999938964844,50.88999938964844,0
2008-07-16,52.02000045776367,53.619998931884766,49.09000015258789,51.25,0
2008-07-17,53.880001068115234,53.959999084472656,51.56999969482422,51.79999923706055,0
2008-07-18,53.72999954223633,53.880001068115234,52.90999984741211,53.880001068115234,0
2008-07-21,51.459999084472656,54.189998626708984,49.59000015258789,53.72999954223633,0
2008-07-22,50.939998626708984,51.880001068115234,50.58000183105469,51.59000015258789,0
2008-07-23,51.540000915527344,51.54999923706055,50.86000061035156,51.27000045776367,0
2008-07-24,50.70000076293945,51.540000915527344,50.16999816894531,51.540000915527344,0
2008-07-25,48.84000015258789,50.70000076293945,48.63999938964844,50.70000076293945,0
2008-07-28,49.279998779296875,50.0099983215332,48.84000015258789,48.84000015258789,0
2008-07-29,48.380001068115234,49.310001373291016,48.310001373291016,49.04999923706055,0
2008-07-30,47.16999816894531,48.41999816894531,47.04999923706055,48.380001068115234,0
2008-07-31,47.02000045776367,47.31999969482422,46.93000030517578,47.150001525878906,0
2008-08-01,46.83000183105469,47.150001525878906,46.43000030517578,46.65999984741211,0
2008-08-04,48.0,48.43000030517578,46.97999954223633,47.59000015258789,0
2008-08-05,48.470001220703125,48.72999954223633,47.91999816894531,48.38999938964844,0
2008-08-06,48.40999984741211,49.369998931884766,47.97999954223633,48.66999816894531,0
2008-08-07,46.9900016784668,48.72999954223633,46.900001525878906,48.40999984741211,0
2008-08-08,45.70000076293945,47.11000061035156,45.61000061035156,46.349998474121094,0
2008-08-11,45.56999969482422,46.040000915527344,44.52000045776367,45.70000076293945,0
2008-08-12,45.93000030517578,46.630001068115234,45.459999084472656,46.13999938964844,0
2008-08-13,46.86000061035156,47.15999984741211,42.310001373291016,45.900001525878906,0
2008-08-14,46.68000030517578,46.79999923706055,46.310001373291016,46.459999084472656,0
2008-08-15,48.349998474121094,49.849998474121094,46.84000015258789,46.86000061035156,0
2008-08-18,46.619998931884766,49.7599983215332,46.58000183105469,48.349998474121094,0
2008-08-19,44.77000045776367,46.65999984741211,44.439998626708984,46.619998931884766,0
2008-08-20,44.029998779296875,44.77000045776367,43.90999984741211,44.77000045776367,0
2008-08-21,45.13999938964844,46.06999969482422,44.029998779296875,44.029998779296875,0
2008-08-22,43.630001068115234,45.13999938964844,43.029998779296875,45.13999938964844,0
2008-08-25,44.47999954223633,45.25,43.630001068115234,43.630001068115234,0
2008-08-26,46.959999084472656,47.119998931884766,44.47999954223633,44.47999954223633,0
2008-08-27,48.209999084472656,49.04999923706055,46.959999084472656,46.959999084472656,0
2008-08-28,49.099998474121094,49.33000183105469,48.470001220703125,48.88999938964844,0
2008-08-29,50.220001220703125,50.220001220703125,49.099998474121094,49.099998474121094,0
2008-09-02,46.689998626708984,51.20000076293945,46.66999816894531,50.220001220703125,0
2008-09-03,45.08000183105469,46.689998626708984,44.93000030517578,46.689998626708984,0
2008-09-04,44.790000915527344,45.18000030517578,44.2400016784668,45.08000183105469,0
2008-09-05,44.849998474121094,45.349998474121094,44.279998779296875,44.279998779296875,0
2008-09-08,45.20000076293945,46.189998626708984,44.52000045776367,45.15999984741211,0
2008-09-09,45.650001525878906,45.79999923706055,44.810001373291016,45.220001220703125,0
2008-09-10,45.349998474121094,50.439998626708984,45.27000045776367,45.650001525878906,0
2008-09-11,46.97999954223633,47.15999984741211,45.47999954223633,45.619998931884766,0
2008-09-12,45.75,47.189998626708984,45.310001373291016,47.150001525878906,0
2008-09-15,45.75,45.75,45.75,45.75,0
2008-09-16,51.560001373291016,53.45000076293945,45.75,45.75,0
2008-09-17,52.439998626708984,52.959999084472656,50.16999816894531,51.560001373291016,0
2008-09-18,54.56999969482422,56.779998779296875,52.439998626708984,52.439998626708984,0
